method,filter,selectivity,recall_at_10,mean_latency_ms,p50_latency_ms,p95_latency_ms,qps,index_build_time_s
exact_filtered_search,sel100_unfiltered,100.0,1.0,1.4980169199998272,0.7957524999824273,2.8213055999970034,667.5492023148279,0.0
exact_filtered_search,sel75_label_ne_3,74.633,1.0,1.115469090001966,0.6063449999658133,2.3314383000240464,896.4838281607942,0.0
exact_filtered_search,sel50_label_in_01,51.167,1.0,2.3450542999972868,2.481759500028602,4.193243949981704,426.4293581607714,0.0
exact_filtered_search,sel25_label_eq_0,25.6,1.0,0.6475542799995537,0.330331000014894,2.357454250014257,1544.2720878946072,0.0
exact_filtered_search,sel25_label_eq_1,25.567,1.0,0.6960678399997278,0.3576969999983248,2.3305786000008766,1436.6415779249205,0.0
exact_filtered_search,sel25_label_eq_2,23.467,1.0,0.38338982999846394,0.3166900000053374,0.49291994995996896,2608.311232470633,0.0
exact_filtered_search,sel25_label_eq_3,25.367,1.0,0.3426594900031432,0.3171679999809385,0.3956339499666228,2918.349058392712,0.0
exact_filtered_search,sel10_label0_tag_lt_0.4,9.733,1.0,0.14326889000187748,0.12925900000482216,0.2026037000149472,6979.882373534795,0.0
exact_filtered_search,sel5_label0_tag_lt_0.2,5.2,1.0,0.2356363100022918,0.06760200000144323,0.2196604500028286,4243.82812644738,0.0
